*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sun Mar  5 17:35:07 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2015-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2457033.500000000, A.D. 2015-Jan-11 00:00:00.0000, -5.083051156155416E+07,  1.380572202757007E+08, -4.251341643430293E+03, -2.843731922969725E+01, -1.039397709446552E+01, -5.592106333711655E-04,  4.907309104743867E+02,  1.471174258676943E+08,  7.150683155899835E-02,
2457034.500000000, A.D. 2015-Jan-12 00:00:00.0000, -5.327957380285233E+07,  1.371377559124801E+08, -4.301647599309683E+03, -2.825247549224128E+01, -1.088944669992374E+01, -5.976635859283874E-04,  4.907529043055351E+02,  1.471240194523951E+08,  8.105795478785253E-02,
2457035.500000000, A.D. 2015-Jan-13 00:00:00.0000, -5.571228640639598E+07,  1.361756078473821E+08, -4.353256511352956E+03, -2.805884967568431E+01, -1.138200068833223E+01, -5.888719285671584E-04,  4.907775932414841E+02,  1.471314210091887E+08,  9.020377554468237E-02,
2457036.500000000, A.D. 2015-Jan-14 00:00:00.0000, -5.812788904943363E+07,  1.351710346231230E+08, -4.401969080790877E+03, -2.785640496702234E+01, -1.187148379449520E+01, -5.302683461270163E-04,  4.908048552152820E+02,  1.471395939433236E+08,  9.890792933302550E-02,
2457037.500000000, A.D. 2015-Jan-15 00:00:00.0000, -6.052561795263482E+07,  1.341243087089165E+08, -4.443408076606691E+03, -2.764509774919349E+01, -1.235772801459213E+01, -4.203721710140940E-04,  4.908345578927146E+02,  1.471484985820002E+08,  1.071359849455028E-01,
2457038.500000000, A.D. 2015-Jan-16 00:00:00.0000, -6.290470521776281E+07,  1.330357178840443E+08, -4.473135620355606E+03, -2.742487634795737E+01, -1.284054548150208E+01, -2.593900636069790E-04,  4.908665597950584E+02,  1.471580925109645E+08,  1.148599918589706E-01,
2457039.500000000, A.D. 2015-Jan-17 00:00:00.0000, -6.526437821696257E+07,  1.319055673749100E+08, -4.486837466754019E+03, -2.719568393300028E+01, -1.331971833220436E+01, -5.015911615746660E-05,  4.909007132975867E+02,  1.471683314734368E+08,  1.220670115241112E-01,
2457040.500000000, A.D. 2015-Jan-18 00:00:00.0000, -6.760385951163286E+07,  1.307341829293006E+08, -4.480599596828222E+03, -2.695746830418579E+01, -1.379498768676216E+01,  2.006980265552016E-04,  4.909368706429598E+02,  1.471791711728810E+08,  1.287713147626657E-01,
2457041.500000000, A.D. 2015-Jan-19 00:00:00.0000, -6.992236798446086E+07,  1.295219147273042E+08, -4.451281752496958E+03, -2.671020027520257E+01, -1.426604626257405E+01,  4.817661940137441E-04,  4.909748937408244E+02,  1.471905702108506E+08,  1.350278274723788E-01,
2457042.500000000, A.D. 2015-Jan-20 00:00:00.0000, -7.221912189040582E+07,  1.282691415434417E+08, -4.396950741134584E+03, -2.645389902721486E+01, -1.473254106671756E+01,  7.765723431605309E-04,  4.910146674289816E+02,  1.472024940625869E+08,  1.409416305010722E-01,
2457043.500000000, A.D. 2015-Jan-21 00:00:00.0000, -7.449334416849671E+07,  1.269762740309490E+08, -4.317281778402627E+03, -2.618865747013322E+01, -1.519409159090527E+01,  1.064672123183286E-03,  4.910561140845257E+02,  1.472149194573284E+08,  1.466667387957873E-01,
2457044.500000000, A.D. 2015-Jan-22 00:00:00.0000, -7.674426954849553E+07,  1.256437557500321E+08, -4.213798456937075E+03, -2.591465647933800E+01, -1.565032303345216E+01,  1.324267248554278E-03,  4.910992057397058E+02,  1.472278380105541E+08,  1.523897396429424E-01,
2457045.500000000, A.D. 2015-Jan-23 00:00:00.0000, -7.897115204600234E+07,  1.242720609827900E+08, -4.089839974246919E+03, -2.563215867455137E+01, -1.610090524893344E+01,  1.535728206342846E-03,  4.911439695041413E+02,  1.472412578495235E+08,  1.583008393246114E-01,
2457046.500000000, A.D. 2015-Jan-24 00:00:00.0000, -8.117327098486362E+07,  1.228616894581766E+08, -3.950229424826801E+03, -2.534148148089233E+01, -1.654558292987491E+01,  1.684764139276318E-03,  4.911904839780454E+02,  1.472552025379879E+08,  1.645623685867550E-01,
2457047.500000000, A.D. 2015-Jan-25 00:00:00.0000, -8.334993414004852E+07,  1.214131592669779E+08, -3.800726780228317E+03, -2.504295973067070E+01, -1.698418631137539E+01,  1.764102764062692E-03,  4.912388676817624E+02,  1.472697076074523E+08,  1.712865482330559E-01,
2457048.500000000, A.D. 2015-Jan-26 00:00:00.0000, -8.550047771123224E+07,  1.199269997474726E+08, -3.647416040316224E+03, -2.473691184328051E+01, -1.741662196365735E+01,  1.773362814613044E-03,  4.912892632480372E+02,  1.472848158181381E+08,  1.785286232630816E-01,
2457049.500000000, A.D. 2015-Jan-27 00:00:00.0000, -8.762426388893127E+07,  1.184037457485168E+08, -3.496164431519806E+03, -2.442361875961118E+01, -1.784285184812183E+01,  1.717647955516988E-03,  4.913418216860300E+02,  1.473005724414526E+08,  1.862933402182138E-01,
2457050.500000000, A.D. 2015-Jan-28 00:00:00.0000, -8.972067721604100E+07,  1.168439338420603E+08, -3.352227650709450E+03, -2.410331671831691E+01, -1.826287059568638E+01,  1.605707339699336E-03,  4.913966896513944E+02,  1.473170214436547E+08,  1.945481235506396E-01,
2457051.500000000, A.D. 2015-Jan-29 00:00:00.0000, -9.178912077750467E+07,  1.152481003275887E+08, -3.220008269034326E+03, -2.377619958043884E+01, -1.867668740329605E+01,  1.448304987062166E-03,  4.914540006896568E+02,  1.473342028606859E+08,  2.032366282365538E-01,
2457052.500000000, A.D. 2015-Jan-30 00:00:00.0000, -9.382901280685803E+07,  1.136167805235245E+08, -3.102935325287282E+03, -2.344242534938222E+01, -1.908431433018942E+01,  1.257059723672960E-03,  4.915138699867960E+02,  1.473521512244340E+08,  2.122892097292386E-01,
2457053.500000000, A.D. 2015-Jan-31 00:00:00.0000, -9.583978389300562E+07,  1.119505088295819E+08, -3.003424089863896E+03, -2.310212309522076E+01, -1.948575983219222E+01,  1.043730326632186E-03,  4.915763915843042E+02,  1.473708947278290E+08,  2.216296080456115E-01,
2457054.500000000, A.D. 2015-Feb-01 00:00:00.0000, -9.782087473491493E+07,  1.102498191968342E+08, -2.922883550018072E+03, -2.275539858117804E+01, -1.988102544347808E+01,  8.197983412880916E-04,  4.916416370665156E+02,  1.473904548313147E+08,  2.311786825285248E-01,
2457055.500000000, A.D. 2015-Feb-02 00:00:00.0000, -9.977173431615783E+07,  1.085152458149383E+08, -2.861752630323172E+03, -2.240233840872753E+01, -2.027010383191143E+01,  5.961986532740937E-04,  4.917096550513727E+02,  1.474108461101831E+08,  2.408564565820261E-01,
2457056.500000000, A.D. 2015-Feb-03 00:00:00.0000, -1.016918183922212E+08,  1.067473239471830E+08, -2.819557049594820E+03, -2.204301322786171E+01, -2.065297722076263E+01,  3.831003125283061E-04,  4.917804711566710E+02,  1.474320762444565E+08,  2.505835092837870E-01,
2457057.500000000, A.D. 2015-Feb-04 00:00:00.0000, -1.035805882390195E+08,  1.049465908981210E+08, -2.794984431944788E+03, -2.167748066827356E+01, -2.102961590082686E+01,  1.897017305889648E-04,  4.918540883476602E+02,  1.474541461230942E+08,  2.602822840179786E-01,
2457058.500000000, A.D. 2015-Feb-05 00:00:00.0000, -1.054375096582104E+08,  1.031135870997573E+08, -2.785976234413683E+03, -2.130578838632774E+01, -2.139997702894482E+01,  2.405041712627565E-05,  4.919304876673626E+02,  1.474770500629373E+08,  2.698784208683370E-01,
2457059.500000000, A.D. 2015-Feb-06 00:00:00.0000, -1.072620522521877E+08,  1.012488572766294E+08, -2.789833109781146E+03, -2.092797722888259E+01, -2.176400405623122E+01, -1.070824689382022E-04,  4.920096293309585E+02,  1.475007761367969E+08,  2.793018991316824E-01,
2457060.500000000, A.D. 2015-Feb-07 00:00:00.0000, -1.090536889663686E+08,  9.935295162467185E+07, -2.803327793046832E+03, -2.054408418241875E+01, -2.212162699285206E+01, -1.982484187941225E-04,  4.920914540823686E+02,  1.475253065801474E+08,  2.884876608011272E-01,
2457061.500000000, A.D. 2015-Feb-08 00:00:00.0000, -1.108118958597504E+08,  9.742642693335991E+07, -2.822818459890783E+03, -2.015414462743638E+01, -2.247276341066859E+01, -2.452887910830981E-04,  4.921758846236652E+02,  1.475506182196530E+08,  2.973754661246236E-01,
2457062.500000000, A.D. 2015-Feb-09 00:00:00.0000, -1.125361520248282E+08,  9.546984760398476E+07, -2.844356857404113E+03, -1.975819349015146E+01, -2.281731974663055E+01, -2.452543847617505E-04,  4.922628268852059E+02,  1.475766828539444E+08,  3.059089500183080E-01,
2457063.500000000, A.D. 2015-Feb-10 00:00:00.0000, -1.142259395527065E+08,  9.348378656688651E+07, -2.863789490684867E+03, -1.935626514084431E+01, -2.315519220589800E+01, -1.963369726318831E-04,  4.923521709351505E+02,  1.476034675262849E+08,  3.140341293598224E-01,
2457064.500000000, A.D. 2015-Feb-11 00:00:00.0000, -1.158807434421446E+08,  9.146882616790695E+07, -2.876856198783964E+03, -1.894839227444025E+01, -2.348626642817608E+01, -9.789143796190558E-05,  4.924437914417108E+02,  1.476309346631498E+08,  3.216979079183007E-01,
2457065.500000000, A.D. 2015-Feb-12 00:00:00.0000, -1.175000513919256E+08,  8.942555916700330E+07, -2.879297644097358E+03, -1.853460449538076E+01, -2.381041510044010E+01,  4.936602120864109E-05,  4.925375478024644E+02,  1.476590421129933E+08,  3.288474281286645E-01,
2457066.500000000, A.D. 2015-Feb-13 00:00:00.0000, -1.190833535030773E+08,  8.735459005416387E+07, -2.866990302640945E+03, -1.811492791914831E+01, -2.412749294041562E+01,  2.429095492360034E-04,  4.926332843437560E+02,  1.476877432060275E+08,  3.354314207945838E-01,
2457067.500000000, A.D. 2015-Feb-14 00:00:00.0000, -1.206301420591988E+08,  8.525653691382247E+07, -2.836132304430008E+03, -1.768938775877375E+01, -2.443732910964974E+01,  4.776767571854634E-04,  4.927308313600790E+02,  1.477169870658216E+08,  3.414049163609110E-01,
2457068.500000000, A.D. 2015-Feb-15 00:00:00.0000, -1.221399117466628E+08,  8.313203401370558E+07, -2.783501826338470E+03, -1.725801633631492E+01, -2.473971840755838E+01,  7.451427842237734E-04,  4.928300081469269E+02,  1.477467195185272E+08,  3.467385143045263E-01,
2457069.500000000, A.D. 2015-Feb-16 00:00:00.0000, -1.236121608804618E+08,  8.098173509253773E+07, -2.706795162461698E+03, -1.682086857764987E+01, -2.503441467488892E+01,  1.032467380190027E-03,  4.929306293979123E+02,  1.477768850106872E+08,  3.514323134672394E-01,
2457070.500000000, A.D. 2015-Feb-17 00:00:00.0000, -1.250463942980852E+08,  7.880631692301585E+07, -2.605017592359334E+03, -1.637804476592229E+01, -2.532113210903833E+01,  1.322229486234505E-03,  4.930325160356306E+02,  1.478074298562461E+08,  3.555320487167585E-01,
2457071.500000000, A.D. 2015-Feb-18 00:00:00.0000, -1.264421283748205E+08,  7.660648218813530E+07, -2.478848420143127E+03, -1.592971557021995E+01, -2.559956072546603E+01,  1.593391967011470E-03,  4.931355103191758E+02,  1.478383067656701E+08,  3.591413184879500E-01,
2457072.500000000, A.D. 2015-Feb-19 00:00:00.0000, -1.277988979362913E+08,  7.438296030162184E+07, -2.330853613909334E+03, -1.547613885065182E+01, -2.586939822933984E+01,  1.823876869808672E-03,  4.932394928887477E+02,  1.478694799557912E+08,  3.624213980283442E-01,
2457073.500000000, A.D. 2015-Feb-20 00:00:00.0000, -1.291162638267260E+08,  7.213650497036827E+07, -2.165417238309979E+03, -1.501765637650284E+01, -2.613039156533578E+01,  1.994348881909858E-03,  4.933443971820340E+02,  1.479009294717302E+08,  3.655728034412323E-01,
2457074.500000000, A.D. 2015-Feb-21 00:00:00.0000, -1.303938191165374E+08,  6.986788829088077E+07, -1.988338813912123E+03, -1.455466590962333E+01, -2.638237263903111E+01,  2.091894784882697E-03,  4.934502161400148E+02,  1.479326531972463E+08,  3.688016417626359E-01,
2457075.500000000, A.D. 2015-Feb-22 00:00:00.0000, -1.316311921026083E+08,  6.757789259812380E+07, -1.806174409978092E+03, -1.408757738104763E+01, -2.662527269081724E+01,  2.112060494717127E-03,  4.935569984668428E+02,  1.479646657334770E+08,  3.722833564447520E-01,
2457076.500000000, A.D. 2015-Feb-23 00:00:00.0000, -1.328280454620716E+08,  6.526730221179223E+07, -1.625502789817750E+03, -1.361677072444080E+01, -2.685911076858280E+01,  2.058539359007128E-03,  4.936648358597857E+02,  1.479969945705717E+08,  3.761382991248849E-01,
2457077.500000000, A.D. 2015-Feb-24 00:00:00.0000, -1.339840723929063E+08,  6.293689701535344E+07, -1.452304184991866E+03, -1.314256989221234E+01, -2.708396507712560E+01,  1.941050734085792E-03,  4.937738458403582E+02,  1.480296749405940E+08,  3.804258318079037E-01,
2457078.500000000, A.D. 2015-Feb-25 00:00:00.0000, -1.350989913779413E+08,  6.058744873440474E+07, -1.291557240173221E+03, -1.266523661752068E+01, -2.729994140037461E+01,  1.772619147358157E-03,  4.938841552366396E+02,  1.480627448656457E+08,  3.851535395002361E-01,
2457079.500000000, A.D. 2015-Feb-26 00:00:00.0000, -1.361725410758246E+08,  5.821971967213105E+07, -1.147058154936880E+03, -1.218497821050757E+01, -2.750714891795267E+01,  1.567275066424401E-03,  4.939958874936150E+02,  1.480962413536023E+08,  3.902931267501853E-01,
2457080.500000000, A.D. 2015-Feb-27 00:00:00.0000, -1.372044761853938E+08,  5.583446307826953E+07, -1.021402835495770E+03, -1.170196098694047E+01, -2.770568657227660E+01,  1.338602666065114E-03,  4.941091546071756E+02,  1.481301979799872E+08,  3.957956784602663E-01,
2457081.500000000, A.D. 2015-Feb-28 00:00:00.0000, -1.381945644770586E+08,  5.343242429845196E+07, -9.160591200999916E+02, -1.121632310942655E+01, -2.789563809050454E+01,  1.099070771406474E-03,  4.942240528857409E+02,  1.481646436173383E+08,  4.016026641290825E-01,
2457082.500000000, A.D. 2015-Mar-01 00:00:00.0000, -1.391425847959878E+08,  5.101434210832570E+07, -8.314725702516735E+02, -1.072818402048498E+01, -2.807707208787640E+01,  8.598752419430866E-04,  4.943406611855572E+02,  1.481996019061634E+08,  4.076521960533547E-01,
2457083.500000000, A.D. 2015-Mar-02 00:00:00.0000, -1.400483257153027E+08,  4.858094993550168E+07, -7.671738843098283E+02, -1.023765013674918E+01, -2.825004413113576E+01,  6.310192184528773E-04,  4.944590403877788E+02,  1.482350910981734E+08,  4.138816279042130E-01,
2457084.500000000, A.D. 2015-Mar-03 00:00:00.0000, -1.409115845495207E+08,  4.613297689396611E+07, -7.218763512633741E+02, -9.744817688002472E+00, -2.841459878321729E+01,  4.214393128751937E-04,  4.945792332743251E+02,  1.482711240190653E+08,  4.202279611295440E-01,
2457085.500000000, A.D. 2015-Mar-04 00:00:00.0000, -1.417321665335678E+08,  4.367114867876662E+07, -6.935643810238689E+02, -9.249773909766262E+00, -2.857077071336237E+01,  2.390755400050182E-04,  4.947012643610529E+02,  1.483077080185078E+08,  4.266273221141874E-01,
2457086.500000000, A.D. 2015-Mar-05 00:00:00.0000, -1.425098840733050E+08,  4.119618841285951E+07, -6.795797695089132E+02, -8.752597659702374E+00, -2.871858471438710E+01,  9.085308909284606E-05,  4.948251395557591E+02,  1.483448448676140E+08,  4.330143792694066E-01,
2457087.500000000, A.D. 2015-Mar-06 00:00:00.0000, -1.432445560521224E+08,  3.870881753009017E+07, -6.767129398528486E+02, -8.253360187372149E+00, -2.885805492116742E+01, -1.740958105678203E-05,  4.949508456993340E+02,  1.483825306213821E+08,  4.393221594239491E-01,
2457088.500000000, A.D. 2015-Mar-07 00:00:00.0000, -1.439360072238234E+08,  3.620975674300029E+07, -6.813039705771953E+02, -7.752126382860244E+00, -2.898918371167855E+01, -8.112822091987937E-05,  4.950783501271039E+02,  1.484207554871891E+08,  4.454823619754262E-01,
2457089.500000000, A.D. 2015-Mar-08 00:00:00.0000, -1.445840677335483E+08,  3.369972710291623E+07, -6.893546856641769E+02, -7.248956458665218E+00, -2.911196072855294E+01, -9.707552217186333E-05,  4.952076003740722E+02,  1.484595037364248E+08,  4.514259984328808E-01,
2457090.500000000, A.D. 2015-Mar-09 00:00:00.0000, -1.451885727926368E+08,  3.117945113061226E+07, -6.966501875631511E+02, -6.743907771122378E+00, -2.922636223366926E+01, -6.347510457516137E-05,  4.953385240745925E+02,  1.484987536744142E+08,  4.570840475685627E-01,
2457091.500000000, A.D. 2015-Mar-10 00:00:00.0000, -1.457493625041215E+08,  2.864965399113633E+07, -6.988873141314834E+02, -6.237036436011213E+00, -2.933235068481708E+01,  1.992878791767794E-05,  4.954710290176701E+02,  1.485384776569966E+08,  4.623878449973359E-01,
2457092.500000000, A.D. 2015-Mar-11 00:00:00.0000, -1.462662818116456E+08,  2.611106470981877E+07, -6.918092393130064E+02, -5.728398567578314E+00, -2.942987411562937E+01,  1.517906195989127E-04,  4.956050032625611E+02,  1.485786421251812E+08,  4.672691221414868E-01,
2457093.500000000, A.D. 2015-Mar-12 00:00:00.0000, -1.467391805450001E+08,  2.356441747152043E+07, -6.713495337273926E+02, -5.218051352034650E+00, -2.951886472713812E+01,  3.290147990746561E-04,  4.957403152404346E+02,  1.486192076356247E+08,  4.716599463687765E-01,
2457094.500000000, A.D. 2015-Mar-13 00:00:00.0000, -1.471679135757022E+08,  2.101045309529087E+07, -6.337941987346858E+02, -4.706054691988542E+00, -2.959923617272485E+01,  5.464799254841779E-04,  4.958768139006334E+02,  1.486601289044795E+08,  4.754932415583247E-01,
2457095.500000000, A.D. 2015-Mar-14 00:00:00.0000, -1.475523411842490E+08,  1.844992080562905E+07, -5.759742348026484E+02, -4.192474721133527E+00, -2.967087945392770E+01,  7.966078523402587E-04,  4.960143292206008E+02,  1.487013549602651E+08,  4.787050115373651E-01,
2457096.500000000, A.D. 2015-Mar-15 00:00:00.0000, -1.478923298723385E+08,  1.588358039262707E+07, -4.955007615741342E+02, -3.677390882791023E+00, -2.973365827002390E+01,  1.068827537631378E-03,  4.961526737720916E+02,  1.487428296134075E+08,  4.812396917879921E-01,
2457097.500000000, A.D. 2015-Mar-16 00:00:00.0000, -1.481877539977316E+08,  1.331220472063195E+07, -3.910448980582878E+02, -3.160908073600832E+00, -2.978740613048072E+01,  1.349120568143292E-03,  4.962916464391606E+02,  1.487844925708629E+08,  4.830598790585626E-01,
2457098.500000000, A.D. 2015-Mar-17 00:00:00.0000, -1.484384986884318E+08,  1.073658227150208E+07, -2.626408948577009E+02, -2.643173910634027E+00, -2.983192922681598E+01,  1.620012306304375E-03,  4.964310396017437E+02,  1.488262815897021E+08,  4.841604816733763E-01,
2457099.500000000, A.D. 2015-Mar-18 00:00:00.0000, -1.486444643711797E+08,  8.157519016902359E+06, -1.119533181474544E+02, -2.124397944195395E+00, -2.986701983104046E+01,  1.861494461984137E-03,  4.965706507590821E+02,  1.488681359617248E+08,  4.845846399688549E-01,
2457100.500000000, A.D. 2015-Mar-19 00:00:00.0000, -1.488055727867681E+08,  5.575838565665748E+06,  5.759008008195087E+01, -1.604865273229894E+00, -2.989248286551502E+01,  2.053240464988448E-03,  4.967102982824910E+02,  1.489100012360211E+08,  4.844351417836303E-01,
